path,a1,a2,GT,pred
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9074).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9075).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9076).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9077).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9078).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9079).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (908).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9080).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9081).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9082).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9083).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9084).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9085).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9086).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9087).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9088).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9089).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (909).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9090).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9091).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9092).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9093).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9094).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9095).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9096).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9097).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9098).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9099).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (91).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (910).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9100).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9101).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9102).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9103).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9104).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9105).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9106).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9107).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9108).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9109).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (911).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9110).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9111).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9112).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9113).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9114).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9115).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9116).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9117).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9118).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9119).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (912).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9120).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9121).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9122).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9123).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9124).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9125).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9126).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9127).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9128).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9129).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (913).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9130).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9131).jpg,0,22.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9132).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9133).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9134).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9135).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9136).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9137).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9138).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9139).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (914).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9140).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9141).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9142).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9143).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9144).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9145).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9146).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9147).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9148).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9149).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (915).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9150).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9151).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9152).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9153).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9154).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9155).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9156).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9157).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9158).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9159).jpg,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (916).jpg,0,22.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9160).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9161).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9162).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9163).jpg,0,22.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9164).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9165).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9166).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9167).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9168).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9169).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (917).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9170).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9171).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9172).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9173).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9174).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9175).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9176).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9177).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9178).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9179).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (918).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9180).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9181).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9182).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9183).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9184).jpg,0,22.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9185).jpg,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9186).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9187).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9188).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9189).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (919).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9190).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9191).jpg,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9192).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9193).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9194).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9195).jpg,0,22.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9196).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9197).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9198).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9199).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (92).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (920).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9200).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9201).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9202).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9203).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9204).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9205).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9206).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9207).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9208).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9209).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (921).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9210).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9211).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9212).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9213).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9214).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9215).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9216).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9217).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9218).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9219).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (922).jpg,0,28.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9220).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9221).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9222).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9223).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9224).jpg,0,7.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9225).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9226).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9227).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9228).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9229).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (923).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9230).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9231).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9232).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9233).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9234).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9235).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9236).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9237).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9238).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9239).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (924).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9240).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9241).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9242).JPG,1,,CHD,NOT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9243).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9244).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9245).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9246).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9247).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9248).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9249).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (925).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9250).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9251).JPG,1,,CHD,NOT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9252).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9253).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9254).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9255).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9256).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9257).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9258).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9259).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (926).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9260).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9261).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9262).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9263).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9264).jpg,0,22.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9265).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9266).jpg,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9267).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9268).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9269).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (927).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9270).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9271).jpg,0,19.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9272).jpg,0,22.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9273).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9274).jpg,0,25.0,CHD,ADT
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9275).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9276).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9277).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9278).jpg,0,16.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9279).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (928).jpg,0,,CHD,UNDEFINED
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9280).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9281).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9282).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9283).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9284).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9285).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9286).JPG,0,1.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9287).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9288).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9289).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (929).jpg,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9290).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9291).jpg,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9292).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9293).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9294).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9295).JPG,0,10.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9296).JPG,0,1.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9297).JPG,0,13.0,CHD,CHD
H:\18612\TEST_PEDA_N_PEDO\porn_child\PEDO_porn (9298).JPG,0,10.0,CHD,CHD
